th_1 end
th_4 end
th_2 end
th_3 end
 B i=651, 0=388, 1=4
 B i=652, 0=471, 1=4
 B i=653, 0=493, 1=4
 B i=654, 0=612, 1=4
 B i=655, 0=477, 1=4
 B i=656, 0=899, 1=4
 B i=657, 0=416, 1=4
 B i=658, 0=789, 1=4
 B i=659, 0=338, 1=4
 B i=660, 0=815, 1=4
 B i=661, 0=1679, 1=4
 B i=662, 0=840, 1=4
 B i=663, 0=826, 1=4
 B i=664, 0=465, 1=4
 B i=665, 0=1031, 1=4
 B i=666, 0=327, 1=4
 B i=667, 0=504, 1=4
 B i=668, 0=337, 1=4
 B i=669, 0=320, 1=4
 B i=670, 0=705, 1=4
 B i=671, 0=740, 1=4
 B i=672, 0=875, 1=4
 B i=673, 0=621, 1=4
 B i=674, 0=1153, 1=4
 B i=675, 0=1101, 1=4
 B i=676, 0=761, 1=4
 B i=677, 0=1094, 1=4
 B i=678, 0=927, 1=4
 B i=679, 0=442, 1=4
 B i=680, 0=1106, 1=4
 B i=681, 0=923, 1=4
 B i=682, 0=530, 1=4
 B i=683, 0=943, 1=4
 B i=684, 0=556, 1=4
 B i=685, 0=1699, 1=4
 B i=686, 0=553, 1=4
 B i=687, 0=435, 1=4
 B i=688, 0=488, 1=4
 B i=689, 0=604, 1=4
 B i=690, 0=369, 1=4
 B i=691, 0=694, 1=4
 B i=692, 0=755, 1=4
 B i=693, 0=546, 1=4
 B i=694, 0=1247, 1=4
 B i=695, 0=978, 1=4
 B i=696, 0=422, 1=4
 B i=697, 0=446, 1=4
 B i=698, 0=1135, 1=4
 B i=699, 0=1563, 1=4
 B i=700, 0=2513, 1=4
 B i=701, 0=395, 1=4
 B i=702, 0=703, 1=4
 B i=703, 0=692, 1=4
 B i=704, 0=1030, 1=4
 B i=705, 0=693, 1=4
 B i=706, 0=951, 1=4
 B i=707, 0=734, 1=4
 B i=708, 0=652, 1=4
 B i=709, 0=511, 1=4
 B i=710, 0=426, 1=4
 B i=711, 0=469, 1=4
 B i=712, 0=376, 1=4
 B i=713, 0=772, 1=4
 B i=714, 0=1104, 1=4
 B i=715, 0=432, 1=4
 B i=716, 0=728, 1=4
 B i=717, 0=424, 1=4
 B i=718, 0=404, 1=4
 B i=719, 0=1814, 1=4
 B i=720, 0=484, 1=4
 B i=721, 0=770, 1=4
 B i=722, 0=854, 1=4
 B i=723, 0=450, 1=5
 B i=724, 0=709, 1=5
 B i=725, 0=449, 1=5
 B i=726, 0=810, 1=5
 B i=727, 0=373, 1=5
 B i=728, 0=427, 1=6
 B i=729, 0=411, 1=6
 B i=730, 0=296, 1=6
 B i=731, 0=387, 1=6
 B i=732, 0=516, 1=6
 B i=733, 0=456, 1=6
 B i=734, 0=627, 1=6
 B i=735, 0=414, 1=6
 B i=736, 0=293, 1=6
 B i=737, 0=270, 1=6
 B i=738, 0=342, 1=6
 B i=739, 0=396, 1=6
 B i=740, 0=348, 1=6
 B i=741, 0=381, 1=6
 B i=742, 0=482, 1=6
 B i=743, 0=415, 1=6
 B i=744, 0=354, 1=6
 B i=745, 0=260, 1=6
 B i=746, 0=550, 1=6
 B i=747, 0=200, 1=6
 B i=748, 0=624, 1=6
 B i=749, 0=253, 1=6
 B i=750, 0=431, 1=6
 B i=751, 0=350, 1=6
 B i=752, 0=323, 1=6
 B i=753, 0=594, 1=6
 B i=754, 0=318, 1=6
 B i=755, 0=559, 1=6
 B i=756, 0=729, 1=6
 B i=757, 0=438, 1=6
 B i=758, 0=325, 1=6
 B i=759, 0=291, 1=6
 B i=760, 0=341, 1=6
 B i=761, 0=480, 1=6
 B i=762, 0=507, 1=6
 B i=763, 0=455, 1=6
 B i=764, 0=308, 1=6
 B i=765, 0=1631, 1=6
 B i=766, 0=791, 1=6
 B i=767, 0=524, 1=6
 B i=768, 0=329, 1=6
 B i=769, 0=489, 1=6
 B i=770, 0=346, 1=6
 B i=771, 0=294, 1=6
 B i=772, 0=989, 1=6
 B i=773, 0=391, 1=6
 B i=774, 0=818, 1=6
 B i=775, 0=695, 1=6
 B i=776, 0=783, 1=6
 B i=777, 0=642, 1=6
 B i=778, 0=398, 1=6
 B i=779, 0=673, 1=6
 B i=780, 0=583, 1=6
 B i=781, 0=359, 1=6
 B i=782, 0=626, 1=6
 B i=783, 0=324, 1=6
 B i=784, 0=487, 1=6
 B i=785, 0=931, 1=6
 B i=786, 0=683, 1=6
 B i=787, 0=527, 1=6
 B i=788, 0=644, 1=6
 B i=789, 0=229, 1=6
 B i=790, 0=532, 1=6
 B i=791, 0=551, 1=6
 B i=792, 0=349, 1=6
 B i=793, 0=377, 1=6
 B i=794, 0=538, 1=6
 B i=795, 0=473, 1=6
 B i=796, 0=448, 1=6
 B i=797, 0=344, 1=6
 B i=798, 0=795, 1=6
 B i=799, 0=316, 1=6
 B i=800, 0=646, 1=7
 B i=801, 0=618, 1=7
 B i=802, 0=805, 1=7
 B i=803, 0=389, 1=7
 B i=804, 0=279, 1=7
 B i=805, 0=581, 1=7
 B i=806, 0=510, 1=8
 B i=807, 0=366, 1=8
 B i=808, 0=282, 1=8
 B i=809, 0=390, 1=8
 B i=810, 0=345, 1=8
 B i=811, 0=625, 1=8
 B i=812, 0=343, 1=8
 B i=813, 0=380, 1=8
 B i=814, 0=326, 1=8
 B i=815, 0=236, 1=8
 B i=816, 0=330, 1=8
 B i=817, 0=402, 1=8
 B i=818, 0=289, 1=8
 B i=819, 0=311, 1=8
 B i=820, 0=392, 1=8
 B i=821, 0=336, 1=8
 B i=822, 0=601, 1=8
 B i=823, 0=403, 1=8
 B i=824, 0=356, 1=8
 B i=825, 0=386, 1=8
 B i=826, 0=340, 1=8
 B i=827, 0=523, 1=8
 B i=828, 0=305, 1=8
 B i=829, 0=406, 1=8
 B i=830, 0=313, 1=8
 B i=831, 0=408, 1=8
 B i=832, 0=372, 1=8
 B i=833, 0=375, 1=8
 B i=834, 0=256, 1=8
 B i=835, 0=374, 1=8
 B i=836, 0=334, 1=8
 B i=837, 0=475, 1=8
 B i=838, 0=643, 1=8
 B i=839, 0=419, 1=8
 B i=840, 0=554, 1=8
 B i=841, 0=505, 1=8
 B i=842, 0=501, 1=8
 B i=843, 0=367, 1=8
 B i=844, 0=246, 1=8
 B i=845, 0=454, 1=8
 B i=846, 0=417, 1=8
 B i=847, 0=577, 1=9
 B i=848, 0=363, 1=9
 B i=849, 0=276, 1=9
 B i=850, 0=515, 1=10
 B i=851, 0=302, 1=10
 B i=852, 0=277, 1=10
 B i=853, 0=283, 1=10
 B i=854, 0=440, 1=10
 B i=855, 0=491, 1=10
 B i=856, 0=352, 1=10
 B i=857, 0=425, 1=10
 B i=858, 0=322, 1=10
 B i=859, 0=300, 1=10
 B i=860, 0=230, 1=10
 B i=861, 0=393, 1=10
 B i=862, 0=399, 1=10
 B i=863, 0=239, 1=10
 B i=864, 0=269, 1=10
 B i=865, 0=364, 1=10
 B i=866, 0=397, 1=10
 B i=867, 0=555, 1=10
 B i=868, 0=201, 1=10
 B i=869, 0=297, 1=10
 B i=870, 0=382, 1=10
 B i=871, 0=306, 1=10
 B i=872, 0=351, 1=10
 B i=873, 0=299, 1=10
 B i=874, 0=357, 1=10
 B i=875, 0=418, 1=10
 B i=876, 0=384, 1=10
 B i=877, 0=265, 1=10
 B i=878, 0=321, 1=10
 B i=879, 0=557, 1=10
 B i=880, 0=481, 1=10
 B i=881, 0=368, 1=10
 B i=882, 0=445, 1=10
 B i=883, 0=317, 1=10
 B i=884, 0=271, 1=11
 B i=885, 0=251, 1=12
 B i=886, 0=267, 1=12
 B i=887, 0=333, 1=12
 B i=888, 0=429, 1=12
 B i=889, 0=319, 1=12
 B i=890, 0=218, 1=12
 B i=891, 0=268, 1=12
 B i=892, 0=273, 1=12
 B i=893, 0=328, 1=12
 B i=894, 0=262, 1=12
 B i=895, 0=285, 1=12
 B i=896, 0=257, 1=12
 B i=897, 0=232, 1=12
 B i=898, 0=290, 1=12
 B i=899, 0=263, 1=12
 B i=900, 0=258, 1=12
 B i=901, 0=287, 1=12
 B i=902, 0=298, 1=12
 B i=903, 0=309, 1=12
 B i=904, 0=464, 1=12
 B i=905, 0=278, 1=12
 B i=906, 0=314, 1=12
 B i=907, 0=254, 1=12
 B i=908, 0=272, 1=12
 B i=909, 0=365, 1=13
 B i=910, 0=274, 1=13
 B i=911, 0=241, 1=14
 B i=912, 0=243, 1=14
 B i=913, 0=339, 1=14
 B i=914, 0=280, 1=14
 B i=915, 0=220, 1=14
 B i=916, 0=284, 1=14
 B i=917, 0=255, 1=14
 B i=918, 0=264, 1=14
 B i=919, 0=275, 1=14
 B i=920, 0=286, 1=14
 B i=921, 0=209, 1=14
 B i=922, 0=204, 1=14
 B i=923, 0=188, 1=14
 B i=924, 0=210, 1=14
 B i=925, 0=213, 1=14
 B i=926, 0=361, 1=14
 B i=927, 0=281, 1=14
 B i=928, 0=226, 1=14
 B i=929, 0=266, 1=14
 B i=930, 0=331, 1=14
 B i=931, 0=247, 1=14
 B i=932, 0=423, 1=15
 B i=933, 0=224, 1=16
 B i=934, 0=190, 1=16
 B i=935, 0=288, 1=16
 B i=936, 0=235, 1=16
 B i=937, 0=259, 1=16
 B i=938, 0=216, 1=16
 B i=939, 0=250, 1=16
 B i=940, 0=221, 1=16
 B i=941, 0=212, 1=16
 B i=942, 0=370, 1=16
 B i=943, 0=261, 1=16
 B i=944, 0=307, 1=16
 B i=945, 0=248, 1=16
 B i=946, 0=379, 1=16
 B i=947, 0=237, 1=16
 B i=948, 0=206, 1=16
 B i=949, 0=252, 1=16
 B i=950, 0=227, 1=18
 B i=951, 0=202, 1=18
 B i=952, 0=180, 1=18
 B i=953, 0=228, 1=18
 B i=954, 0=295, 1=18
 B i=955, 0=197, 1=18
 B i=956, 0=169, 1=18
 B i=957, 0=244, 1=20
 B i=958, 0=182, 1=20
 B i=959, 0=234, 1=20
 B i=960, 0=156, 1=20
 B i=961, 0=304, 1=20
 B i=962, 0=249, 1=20
 B i=963, 0=240, 1=20
 B i=964, 0=211, 1=20
 B i=965, 0=208, 1=20
 B i=966, 0=205, 1=22
 B i=967, 0=222, 1=22
 B i=968, 0=242, 1=22
 B i=969, 0=184, 1=22
 B i=970, 0=167, 1=22
 B i=971, 0=195, 1=22
 B i=972, 0=189, 1=22
 B i=973, 0=231, 1=22
 B i=974, 0=223, 1=22
 B i=975, 0=238, 1=22
 B i=976, 0=207, 1=22
 B i=977, 0=177, 1=24
 B i=978, 0=245, 1=24
 B i=979, 0=185, 1=24
 B i=980, 0=196, 1=24
 B i=981, 0=181, 1=24
 B i=982, 0=165, 1=24
 B i=983, 0=179, 1=26
 B i=984, 0=203, 1=26
 B i=985, 0=171, 1=26
 B i=986, 0=187, 1=26
 B i=987, 0=183, 1=26
 B i=988, 0=174, 1=26
 B i=989, 0=186, 1=28
 B i=990, 0=173, 1=28
 B i=991, 0=172, 1=28
 B i=992, 0=219, 1=28
 B i=993, 0=192, 1=28
 B i=994, 0=198, 1=28
 B i=995, 0=176, 1=28
 B i=996, 0=157, 1=28
 B i=997, 0=233, 1=30
 B i=998, 0=151, 1=30
 B i=999, 0=159, 1=30
 B i=1000, 0=194, 1=30
 B i=1001, 0=147, 1=30
 B i=1002, 0=164, 1=30
 B i=1003, 0=217, 1=30
 B i=1004, 0=161, 1=30
 B i=1005, 0=215, 1=32
 B i=1006, 0=170, 1=32
 B i=1007, 0=155, 1=32
 B i=1008, 0=166, 1=32
 B i=1009, 0=158, 1=32
 B i=1010, 0=168, 1=32
 B i=1011, 0=191, 1=34
 B i=1012, 0=214, 1=34
 B i=1013, 0=160, 1=34
 B i=1014, 0=225, 1=34
 B i=1015, 0=144, 1=36
 B i=1016, 0=140, 1=36
 B i=1017, 0=130, 1=38
 B i=1018, 0=146, 1=38
 B i=1019, 0=162, 1=40
 B i=1020, 0=138, 1=40
 B i=1021, 0=199, 1=40
 B i=1022, 0=163, 1=42
 B i=1023, 0=143, 1=42
 B i=1024, 0=193, 1=42
 B i=1025, 0=152, 1=46
 B i=1026, 0=175, 1=46
 B i=1027, 0=148, 1=46
 B i=1028, 0=153, 1=46
 B i=1029, 0=137, 1=48
 B i=1030, 0=178, 1=48
 B i=1031, 0=127, 1=50
 B i=1032, 0=149, 1=50
 B i=1033, 0=141, 1=52
 B i=1034, 0=145, 1=52
 B i=1035, 0=118, 1=52
 B i=1036, 0=119, 1=52
 B i=1037, 0=154, 1=54
 B i=1038, 0=131, 1=58
 B i=1039, 0=114, 1=58
 B i=1040, 0=136, 1=60
 B i=1041, 0=133, 1=60
 B i=1042, 0=135, 1=60
 B i=1043, 0=134, 1=60
 B i=1044, 0=121, 1=62
 B i=1045, 0=132, 1=62
 B i=1046, 0=129, 1=62
 B i=1047, 0=128, 1=62
 B i=1048, 0=117, 1=62
 B i=1049, 0=105, 1=64
 B i=1050, 0=110, 1=64
 B i=1051, 0=120, 1=64
 B i=1052, 0=142, 1=64
 B i=1053, 0=126, 1=66
 B i=1054, 0=139, 1=68
 B i=1055, 0=106, 1=68
 B i=1056, 0=107, 1=70
 B i=1057, 0=124, 1=72
 B i=1058, 0=94, 1=72
 B i=1059, 0=115, 1=72
 B i=1060, 0=112, 1=72
 B i=1061, 0=122, 1=74
 B i=1062, 0=150, 1=76
 B i=1063, 0=116, 1=76
 B i=1064, 0=125, 1=76
 B i=1065, 0=123, 1=78
 B i=1066, 0=113, 1=80
 B i=1067, 0=88, 1=80
 B i=1068, 0=109, 1=82
 B i=1069, 0=90, 1=84
 B i=1070, 0=111, 1=84
 B i=1071, 0=108, 1=86
 B i=1072, 0=100, 1=88
 B i=1073, 0=95, 1=90
 B i=1074, 0=97, 1=92
 B i=1075, 0=96, 1=92
 B i=1076, 0=87, 1=98
 B i=1077, 0=102, 1=100
 B i=1078, 0=98, 1=102
 B i=1079, 0=99, 1=106
 B i=1080, 0=104, 1=106
 B i=1081, 0=101, 1=110
 B i=1082, 0=89, 1=110
 B i=1083, 0=93, 1=112
 B i=1084, 0=92, 1=116
 B i=1085, 0=91, 1=118
 B i=1086, 0=83, 1=120
 B i=1087, 0=79, 1=122
 B i=1088, 0=103, 1=122
 B i=1089, 0=85, 1=124
 B i=1090, 0=86, 1=136
 B i=1091, 0=84, 1=140
 B i=1092, 0=82, 1=146
 B i=1093, 0=78, 1=150
 B i=1094, 0=81, 1=152
 B i=1095, 0=77, 1=156
 B i=1096, 0=74, 1=158
 B i=1097, 0=80, 1=160
 B i=1098, 0=76, 1=164
 B i=1099, 0=68, 1=166
 B i=1100, 0=73, 1=166
 B i=1101, 0=69, 1=172
 B i=1102, 0=66, 1=176
 B i=1103, 0=75, 1=180
 B i=1104, 0=72, 1=186
 B i=1105, 0=70, 1=188
 B i=1106, 0=71, 1=198
 B i=1107, 0=64, 1=202
 B i=1108, 0=67, 1=210
 B i=1109, 0=62, 1=214
 B i=1110, 0=65, 1=220
 B i=1111, 0=63, 1=236
 B i=1112, 0=58, 1=262
 B i=1113, 0=61, 1=266
 B i=1114, 0=60, 1=274
 B i=1115, 0=56, 1=276
 B i=1116, 0=59, 1=296
 B i=1117, 0=54, 1=296
 B i=1118, 0=57, 1=304
 B i=1119, 0=53, 1=332
 B i=1120, 0=55, 1=356
 B i=1121, 0=51, 1=360
 B i=1122, 0=52, 1=364
 B i=1123, 0=50, 1=388
 B i=1124, 0=46, 1=416
 B i=1125, 0=48, 1=422
 B i=1126, 0=49, 1=444
 B i=1127, 0=47, 1=468
 B i=1128, 0=45, 1=524
 B i=1129, 0=42, 1=534
 B i=1130, 0=44, 1=540
 B i=1131, 0=43, 1=548
 B i=1132, 0=41, 1=594
 B i=1133, 0=40, 1=618
 B i=1134, 0=39, 1=716
 B i=1135, 0=38, 1=746
 B i=1136, 0=37, 1=794
 B i=1137, 0=36, 1=824
 B i=1138, 0=34, 1=826
 B i=1139, 0=35, 1=840
 B i=1140, 0=33, 1=928
 B i=1141, 0=32, 1=992
 B i=1142, 0=31, 1=1108
 B i=1143, 0=30, 1=1126
 B i=1144, 0=29, 1=1346
 B i=1145, 0=28, 1=1374
 B i=1146, 0=27, 1=1558
 B i=1147, 0=26, 1=1628
 B i=1148, 0=25, 1=1756
 B i=1149, 0=24, 1=1912
 B i=1150, 0=23, 1=2276
 B i=1151, 0=22, 1=2346
 B i=1152, 0=21, 1=2742
 B i=1153, 0=20, 1=2914
 B i=1154, 0=19, 1=3398
 B i=1155, 0=18, 1=3796
 B i=1156, 0=17, 1=4444
 B i=1157, 0=16, 1=4986
 B i=1158, 0=15, 1=5954
 B i=1159, 0=14, 1=6830
 B i=1160, 0=13, 1=8450
 B i=1161, 0=12, 1=9750
 B i=1162, 0=11, 1=12880
 B i=1163, 0=10, 1=15538
 B i=1164, 0=9, 1=20972
 B i=1165, 0=8, 1=27308
 B i=1166, 0=1, 1=38912
 B i=1167, 0=7, 1=40592
 B i=1168, 0=6, 1=56792
 B i=1169, 0=5, 1=97852
 B i=1170, 0=2, 1=99572
 B i=1171, 0=4, 1=159822
 B i=1172, 0=3, 1=324476
 B i=1173, 0=0, 1=332597
CountsOfIter = 1174
x = 384, y = 0, width = 1536, height = 864
ERROR: /dev/input/mice konnte nicht geoeffnet werden. Sind Sie root?
